Cluster,Word,Response,jP_XC,jP_CX,jP_CCX,jP_CCCX,OnsetMax,Morph_XC,Morph_CX,Morph_CCX,Morph_CCCX,Frequency,P_stress,P_lax,codaP,onsetP
"('M',)",amour,CX,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,1,True,False,0.11282932416953037,0.7940606843124597
"('M',)",amour,X,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('R', 'D')",thirty,XC,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,0,True,True,0.9220238095238095,0.0
"('R', 'D')",thirty,CX,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,21,True,True,0.06805555555555555,0.22266694754581842
"('R', 'D')",thirty,CCX,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,1,True,True,0.009920634920634922,0.7773330524541816
"('R', 'D')",thirty,X,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('NG', 'K', 'CH')",puncture,XC,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,0,True,True,0.9665141430948418,0.0
"('NG', 'K', 'CH')",puncture,CX,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,5,True,True,0.02100665557404326,0.0
"('NG', 'K', 'CH')",puncture,CCX,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,17,True,True,0.012479201331114806,0.0350418410041841
"('NG', 'K', 'CH')",puncture,CCCX,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,0,True,True,0.0,0.9649581589958158
"('NG', 'K', 'CH')",puncture,X,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,0,True,True,,
"('K', 'L')",reckless,XC,0.5475793250606604,0.4524206749393396,0.0,0,XC,0,1,0,0,5,True,True,0.8542279411764705,0.02732862673650649
"('K', 'L')",reckless,CX,0.5475793250606604,0.4524206749393396,0.0,0,XC,0,1,0,0,17,True,True,0.1457720588235294,0.13231610111591893
"('K', 'L')",reckless,CCX,0.5475793250606604,0.4524206749393396,0.0,0,XC,0,1,0,0,0,True,True,0.0,0.8403552721475746
"('K', 'L')",reckless,X,0.5475793250606604,0.4524206749393396,0.0,0,XC,0,1,0,0,0,True,True,,
"('R', 'F')",therefore,XC,0.0,0.945323613086771,0.054676386913229014,0,CX,0,1,0,0,0,True,True,0.9307029841778489,0.0
"('R', 'F')",therefore,CX,0.0,0.945323613086771,0.054676386913229014,0,CX,0,1,0,0,21,True,True,0.0686961746445023,0.13135593220338984
"('R', 'F')",therefore,CCX,0.0,0.945323613086771,0.054676386913229014,0,CX,0,1,0,0,1,True,True,0.0006008411776487081,0.8686440677966102
"('R', 'F')",therefore,X,0.0,0.945323613086771,0.054676386913229014,0,CX,0,1,0,0,0,True,True,,
"('S', 'F')",asphalt,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,0.8299696374352563,0.0
"('S', 'F')",asphalt,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,21,True,True,0.1700303625647437,0.13135593220338984
"('S', 'F')",asphalt,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1,True,True,0.0,0.8686440677966102
"('S', 'F')",asphalt,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('M',)",among,XC,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,22,False,True,0.8871706758304696,0.20593931568754034
"('M',)",among,CX,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,0,False,True,0.11282932416953037,0.7940606843124597
"('M',)",among,X,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('R',)",prorate,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,20,True,False,0.9312625250501001,0.2281949382974273
"('R',)",prorate,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,2,True,False,0.06873747494989979,0.7718050617025726
"('R',)",prorate,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('L',)",tiller,XC,0.27823975756444025,0.7217602424355597,0,0,XC,1,0,0,0,10,True,True,0.7100076394194041,0.13603371575743387
"('L',)",tiller,CX,0.27823975756444025,0.7217602424355597,0,0,XC,1,0,0,0,12,True,True,0.2899923605805959,0.863966284242566
"('L',)",tiller,X,0.27823975756444025,0.7217602424355597,0,0,XC,1,0,0,0,0,True,True,,
"('K',)",cackle,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,14,True,True,0.8542279411764705,0.2744789618560755
"('K',)",cackle,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,8,True,True,0.1457720588235294,0.7255210381439245
"('K',)",cackle,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('B',)",graybeard,XC,0.8952201829345698,0.10477981706543017,0,0,XC,1,0,0,0,22,True,False,0.9785217940619078,0.15791875855773618
"('B',)",graybeard,CX,0.8952201829345698,0.10477981706543017,0,0,XC,1,0,0,0,0,True,False,0.02147820593809223,0.8420812414422638
"('B',)",graybeard,X,0.8952201829345698,0.10477981706543017,0,0,XC,1,0,0,0,0,True,False,,
"('M', 'B')",amber,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,2,True,True,0.8871706758304696,0.0
"('M', 'B')",amber,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,20,True,True,0.11282932416953037,0.15791875855773618
"('M', 'B')",amber,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,0.0,0.8420812414422638
"('M', 'B')",amber,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('M', 'B')",ambush,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,0.8871706758304696,0.0
"('M', 'B')",ambush,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,22,True,True,0.11282932416953037,0.15791875855773618
"('M', 'B')",ambush,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,0.0,0.8420812414422638
"('M', 'B')",ambush,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('P',)",guppy,XC,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,14,True,True,0.9567634342186535,0.20405522001725626
"('P',)",guppy,CX,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,7,True,True,0.04323656578134651,0.7959447799827438
"('P',)",guppy,X,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,1,True,True,,
"('SH',)",threshold,XC,0.5459654871851051,0.45403451281489493,0,0,XC,0.25,0.25,0,0,4,True,True,0.9677217825905873,0.0385617509119333
"('SH',)",threshold,CX,0.5459654871851051,0.45403451281489493,0,0,XC,0.25,0.25,0,0,17,True,True,0.03227821740941275,0.9614382490880666
"('SH',)",threshold,X,0.5459654871851051,0.45403451281489493,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('F',)",threefold,XC,0.8541418381685908,0.1458581618314093,0,0,XC,1,0,0,0,22,True,False,0.9748269351793581,0.13135593220338984
"('F',)",threefold,CX,0.8541418381685908,0.1458581618314093,0,0,XC,1,0,0,0,0,True,False,0.025173064820641914,0.8686440677966102
"('F',)",threefold,X,0.8541418381685908,0.1458581618314093,0,0,XC,1,0,0,0,0,True,False,,
"('D',)",tidings,XC,0.6414686808130189,0.3585313191869811,0,0,XC,0,1,0,0,19,True,False,0.8619922092376182,0.22266694754581842
"('D',)",tidings,CX,0.6414686808130189,0.3585313191869811,0,0,XC,0,1,0,0,3,True,False,0.13800779076238173,0.7773330524541816
"('D',)",tidings,X,0.6414686808130189,0.3585313191869811,0,0,XC,0,1,0,0,0,True,False,,
"('T',)",putty,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,20,True,True,0.7754046387452027,0.13074204946996465
"('T',)",putty,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,2,True,True,0.22459536125479723,0.8692579505300353
"('T',)",putty,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('S', 'L')",wrestling,XC,0.401958325043898,0.598041674956102,0.0,0,XC,0,0,1,0,7,True,True,0.8299696374352563,0.01838657779820731
"('S', 'L')",wrestling,CX,0.401958325043898,0.598041674956102,0.0,0,XC,0,0,1,0,14,True,True,0.1700303625647437,0.1335325212594806
"('S', 'L')",wrestling,CCX,0.401958325043898,0.598041674956102,0.0,0,XC,0,0,1,0,1,True,True,0.0,0.8480809009423121
"('S', 'L')",wrestling,X,0.401958325043898,0.598041674956102,0.0,0,XC,0,0,1,0,0,True,True,,
"('TH', 'P')",mouthpart,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False,0.9837002540220152,0.0
"('TH', 'P')",mouthpart,CX,0.0,1.0,0.0,0,CX,0,1,0,0,22,True,False,0.01629974597798476,0.20405522001725626
"('TH', 'P')",mouthpart,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False,0.0,0.7959447799827438
"('TH', 'P')",mouthpart,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False,,
"('N', 'S', 'K', 'R')",transcribe,XC,0.0,0.5949855351976857,0.40501446480231434,0.0,CCX,0.25,0.25,0.25,0.25,1,False,True,0.6241773002014774,0.0
"('N', 'S', 'K', 'R')",transcribe,CX,0.0,0.5949855351976857,0.40501446480231434,0.0,CCX,0.25,0.25,0.25,0.25,13,False,True,0.3314976494291471,0.02554179566563468
"('N', 'S', 'K', 'R')",transcribe,CCX,0.0,0.5949855351976857,0.40501446480231434,0.0,CCX,0.25,0.25,0.25,0.25,7,False,True,0.04432505036937542,0.130030959752322
"('N', 'S', 'K', 'R')",transcribe,CCCX,0.0,0.5949855351976857,0.40501446480231434,0.0,CCX,0.25,0.25,0.25,0.25,1,False,True,0.0,0.8444272445820434
"('N', 'S', 'K', 'R')",transcribe,X,0.0,0.5949855351976857,0.40501446480231434,0.0,CCX,0.25,0.25,0.25,0.25,0,False,True,,
"('N',)",awning,XC,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,11,True,False,0.6531271960646521,0.09269731989181215
"('N',)",awning,CX,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,11,True,False,0.34687280393534786,0.9073026801081878
"('N',)",awning,X,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('N', 'S', 'P')",transpose,XC,0.0,0.502964571617809,0.4970354283821909,0.0,CX,0,0,1,0,0,False,True,0.6241773002014774,0.0
"('N', 'S', 'P')",transpose,CX,0.0,0.502964571617809,0.4970354283821909,0.0,CX,0,0,1,0,6,False,True,0.3314976494291471,0.02686817800167926
"('N', 'S', 'P')",transpose,CCX,0.0,0.502964571617809,0.4970354283821909,0.0,CX,0,0,1,0,16,False,True,0.04432505036937542,0.1985726280436608
"('N', 'S', 'P')",transpose,CCCX,0.0,0.502964571617809,0.4970354283821909,0.0,CX,0,0,1,0,0,False,True,0.0,0.77455919395466
"('N', 'S', 'P')",transpose,X,0.0,0.502964571617809,0.4970354283821909,0.0,CX,0,0,1,0,0,False,True,,
"('L',)",pillow,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,11,True,True,0.7100076394194041,0.13603371575743387
"('L',)",pillow,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,11,True,True,0.2899923605805959,0.863966284242566
"('L',)",pillow,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('T',)",traitor,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,19,True,False,0.7754046387452027,0.13074204946996465
"('T',)",traitor,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,3,True,False,0.22459536125479723,0.8692579505300353
"('T',)",traitor,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('N', 'S')",transom,XC,0.0,0.6911250384286415,0.3088749615713585,0,CX,0.25,0.25,0.25,0,0,True,True,0.6241773002014774,0.0
"('N', 'S')",transom,CX,0.0,0.6911250384286415,0.3088749615713585,0,CX,0.25,0.25,0.25,0,18,True,True,0.3314976494291471,0.23028785982478095
"('N', 'S')",transom,CCX,0.0,0.6911250384286415,0.3088749615713585,0,CX,0.25,0.25,0.25,0,4,True,True,0.04432505036937542,0.7697121401752189
"('N', 'S')",transom,X,0.0,0.6911250384286415,0.3088749615713585,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('N', 'S', 'F')",transfix,XC,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,False,True,0.6241773002014774,0.0
"('N', 'S', 'F')",transfix,CX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,4,False,True,0.3314976494291471,0.0
"('N', 'S', 'F')",transfix,CCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,18,False,True,0.04432505036937542,0.13135593220338984
"('N', 'S', 'F')",transfix,CCCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,False,True,0.0,0.8686440677966102
"('N', 'S', 'F')",transfix,X,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,False,True,,
"('N', 'W')",inward,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.6531271960646521,0.0
"('N', 'W')",inward,CX,0.0,1.0,0.0,0,CX,0,1,0,0,22,True,True,0.34687280393534786,0.07076303198186855
"('N', 'W')",inward,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.0,0.9292369680181315
"('N', 'W')",inward,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,,
"('N',)",veneer,XC,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,18,False,True,0.6531271960646521,0.09269731989181215
"('N',)",veneer,CX,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,4,False,True,0.34687280393534786,0.9073026801081878
"('N',)",veneer,X,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('N', 'T')",untold,XC,0.0,0.3833939322691433,0.6166060677308568,0,CX,0,1,0,0,0,False,True,0.6025674273858921,0.0
"('N', 'T')",untold,CX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0,1,0,0,22,False,True,0.32002074688796683,0.13074204946996465
"('N', 'T')",untold,CCX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0,1,0,0,0,False,True,0.07741182572614108,0.8692579505300353
"('N', 'T')",untold,X,0.0,0.3833939322691433,0.6166060677308568,0,CX,0,1,0,0,0,False,True,,
"('V',)",travel,XC,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,16,True,True,0.9231227651966627,0.08911379906196001
"('V',)",travel,CX,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,5,True,True,0.07687723480333729,0.91088620093804
"('V',)",travel,X,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,1,True,True,,
"('N',)",fennel,XC,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,11,True,True,0.6531271960646521,0.09269731989181215
"('N',)",fennel,CX,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,10,True,True,0.34687280393534786,0.9073026801081878
"('N',)",fennel,X,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,1,True,True,,
"('N', 'F')",infirm,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,False,True,0.6531271960646521,0.0
"('N', 'F')",infirm,CX,0.0,1.0,0.0,0,CX,0,1,0,0,21,False,True,0.34687280393534786,0.13135593220338984
"('N', 'F')",infirm,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,False,True,0.0,0.8686440677966102
"('N', 'F')",infirm,X,0.0,1.0,0.0,0,CX,0,1,0,0,1,False,True,,
"('S', 'T')",piston,XC,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,3,True,True,0.7741129435282359,0.045423881268270745
"('S', 'T')",piston,CX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,15,True,True,0.15858737298017658,0.12480323813807061
"('S', 'T')",piston,CCX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,4,True,True,0.06729968349158755,0.8297728805936586
"('S', 'T')",piston,X,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0.25,0.25,0.25,0,0,True,True,,
"('L',)",alive,XC,0.27823975756444025,0.7217602424355597,0,0,XC,1,0,0,0,21,False,True,0.7100076394194041,0.13603371575743387
"('L',)",alive,CX,0.27823975756444025,0.7217602424355597,0,0,XC,1,0,0,0,1,False,True,0.2899923605805959,0.863966284242566
"('L',)",alive,X,0.27823975756444025,0.7217602424355597,0,0,XC,1,0,0,0,0,False,True,,
"('N', 'T')",fountain,XC,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,1,True,False,0.6025674273858921,0.0
"('N', 'T')",fountain,CX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,20,True,False,0.32002074688796683,0.13074204946996465
"('N', 'T')",fountain,CCX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,1,True,False,0.07741182572614108,0.8692579505300353
"('N', 'T')",fountain,X,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,0,True,False,,
"('T',)",latex,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,21,True,False,0.7754046387452027,0.13074204946996465
"('T',)",latex,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,1,True,False,0.22459536125479723,0.8692579505300353
"('T',)",latex,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('V',)",traverse,XC,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,17,True,True,0.9231227651966627,0.08911379906196001
"('V',)",traverse,CX,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,5,True,True,0.07687723480333729,0.91088620093804
"('V',)",traverse,X,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('CH',)",future,XC,0.6349992045913436,0.3650007954086565,0,0,XC,0.25,0.25,0,0,22,True,False,0.9795531197301854,0.0350418410041841
"('CH',)",future,CX,0.6349992045913436,0.3650007954086565,0,0,XC,0.25,0.25,0,0,0,True,False,0.0204468802698145,0.9649581589958158
"('CH',)",future,X,0.6349992045913436,0.3650007954086565,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('L', 'F', 'R')",palfrey,XC,0.0,0.9485615140171053,0.051438485982894695,0.0,CX,0.25,0.25,0.25,0.25,1,True,True,0.7089244851258582,0.0
"('L', 'F', 'R')",palfrey,CX,0.0,0.9485615140171053,0.051438485982894695,0.0,CX,0.25,0.25,0.25,0.25,19,True,True,0.2895499618611747,0.021690198485778595
"('L', 'F', 'R')",palfrey,CCX,0.0,0.9485615140171053,0.051438485982894695,0.0,CX,0.25,0.25,0.25,0.25,1,True,True,0.0015255530129672007,0.22324534479230612
"('L', 'F', 'R')",palfrey,CCCX,0.0,0.9485615140171053,0.051438485982894695,0.0,CX,0.25,0.25,0.25,0.25,1,True,True,0.0,0.7550644567219152
"('L', 'F', 'R')",palfrey,X,0.0,0.9485615140171053,0.051438485982894695,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,,
"('D', 'R')",tawdry,XC,0.29757992076719786,0.7024200792328021,0.0,0,XC,0.25,0.25,0.25,0,17,True,True,0.8619922092376182,0.015242018537590114
"('D', 'R')",tawdry,CX,0.29757992076719786,0.7024200792328021,0.0,0,XC,0.25,0.25,0.25,0,5,True,True,0.13800779076238173,0.2247167868177137
"('D', 'R')",tawdry,CCX,0.29757992076719786,0.7024200792328021,0.0,0,XC,0.25,0.25,0.25,0,0,True,True,0.0,0.7600411946446962
"('D', 'R')",tawdry,X,0.29757992076719786,0.7024200792328021,0.0,0,XC,0.25,0.25,0.25,0,0,True,True,,
"('R', 'P')",torpor,XC,0.0,0.9461986189520831,0.05380138104791677,0,CX,0.25,0.25,0.25,0,0,True,True,0.9303303303303303,0.0
"('R', 'P')",torpor,CX,0.0,0.9461986189520831,0.05380138104791677,0,CX,0.25,0.25,0.25,0,22,True,True,0.06866866866866866,0.20405522001725626
"('R', 'P')",torpor,CCX,0.0,0.9461986189520831,0.05380138104791677,0,CX,0.25,0.25,0.25,0,0,True,True,0.001001001001001001,0.7959447799827438
"('R', 'P')",torpor,X,0.0,0.9461986189520831,0.05380138104791677,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('R', 'P')",torpid,XC,0.0,0.9461986189520831,0.05380138104791677,0,CX,0.25,0.25,0.25,0,0,True,True,0.9303303303303303,0.0
"('R', 'P')",torpid,CX,0.0,0.9461986189520831,0.05380138104791677,0,CX,0.25,0.25,0.25,0,20,True,True,0.06866866866866866,0.20405522001725626
"('R', 'P')",torpid,CCX,0.0,0.9461986189520831,0.05380138104791677,0,CX,0.25,0.25,0.25,0,2,True,True,0.001001001001001001,0.7959447799827438
"('R', 'P')",torpid,X,0.0,0.9461986189520831,0.05380138104791677,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('R', 'CH')",kerchief,XC,0.0,0.5546812773044338,0.4453187226955661,0,CX,0.25,0.25,0.25,0,0,True,True,0.9293999999999999,0.0
"('R', 'CH')",kerchief,CX,0.0,0.5546812773044338,0.4453187226955661,0,CX,0.25,0.25,0.25,0,21,True,True,0.0686,0.0350418410041841
"('R', 'CH')",kerchief,CCX,0.0,0.5546812773044338,0.4453187226955661,0,CX,0.25,0.25,0.25,0,1,True,True,0.002,0.9649581589958158
"('R', 'CH')",kerchief,X,0.0,0.5546812773044338,0.4453187226955661,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('F',)",befall,XC,0.8541418381685908,0.1458581618314093,0,0,XC,1,0,0,0,19,False,True,0.9748269351793581,0.13135593220338984
"('F',)",befall,CX,0.8541418381685908,0.1458581618314093,0,0,XC,1,0,0,0,2,False,True,0.025173064820641914,0.8686440677966102
"('F',)",befall,X,0.8541418381685908,0.1458581618314093,0,0,XC,1,0,0,0,1,False,True,,
"('P',)",topaz,XC,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,21,True,False,0.9567634342186535,0.20405522001725626
"('P',)",topaz,CX,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,1,True,False,0.04323656578134651,0.7959447799827438
"('P',)",topaz,X,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('R', 'K')",forecast,XC,0.0,0.8225193593381752,0.1774806406618248,0,CX,0,1,0,0,0,True,True,0.9260661618174572,0.0
"('R', 'K')",forecast,CX,0.0,0.8225193593381752,0.1774806406618248,0,CX,0,1,0,0,22,True,True,0.06835392586687923,0.2744789618560755
"('R', 'K')",forecast,CCX,0.0,0.8225193593381752,0.1774806406618248,0,CX,0,1,0,0,0,True,True,0.005579912315663611,0.7255210381439245
"('R', 'K')",forecast,X,0.0,0.8225193593381752,0.1774806406618248,0,CX,0,1,0,0,0,True,True,,
"('N', 'Z', 'M')",townsman,XC,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,False,0.6523936543591183,0.0
"('N', 'Z', 'M')",townsman,CX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,2,True,False,0.34648322336094345,0.0
"('N', 'Z', 'M')",townsman,CCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,20,True,False,0.001123122279938228,0.20593931568754034
"('N', 'Z', 'M')",townsman,CCCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,False,0.0,0.7940606843124597
"('N', 'Z', 'M')",townsman,X,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,False,,
"('S',)",crusade,XC,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,20,False,False,0.8299696374352563,0.23028785982478095
"('S',)",crusade,CX,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,2,False,False,0.1700303625647437,0.7697121401752189
"('S',)",crusade,X,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,0,False,False,,
"('CH', 'S', 'T')",touchstone,XC,0.0,1.0,0.0,0.0,CX,0,1,0,0,2,True,True,0.9795531197301854,0.0
"('CH', 'S', 'T')",touchstone,CX,0.0,1.0,0.0,0.0,CX,0,1,0,0,18,True,True,0.0204468802698145,0.045423881268270745
"('CH', 'S', 'T')",touchstone,CCX,0.0,1.0,0.0,0.0,CX,0,1,0,0,2,True,True,0.0,0.12480323813807061
"('CH', 'S', 'T')",touchstone,CCCX,0.0,1.0,0.0,0.0,CX,0,1,0,0,0,True,True,0.0,0.8297728805936586
"('CH', 'S', 'T')",touchstone,X,0.0,1.0,0.0,0.0,CX,0,1,0,0,0,True,True,,
"('L',)",pollock,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,12,True,False,0.7100076394194041,0.13603371575743387
"('L',)",pollock,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,10,True,False,0.2899923605805959,0.863966284242566
"('L',)",pollock,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('F', 'B')",lifeboat,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False,0.9748269351793581,0.0
"('F', 'B')",lifeboat,CX,0.0,1.0,0.0,0,CX,0,1,0,0,22,True,False,0.025173064820641914,0.15791875855773618
"('F', 'B')",lifeboat,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False,0.0,0.8420812414422638
"('F', 'B')",lifeboat,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False,,
"('L',)",allure,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,17,False,True,0.7100076394194041,0.13603371575743387
"('L',)",allure,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,5,False,True,0.2899923605805959,0.863966284242566
"('L',)",allure,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0,False,True,,
